Scalar,data,"SurfaceValue(Surface(PDF_Geometry_3), VOLTAGE)",
NumElems,334,,
4.00E-07,-2.07E-03,3.37E-07,"		9.3494204966217032e-01"
3.50E-07,-2.07E-03,3.37E-07,"		9.3508217701892660e-01"
3.00E-07,-2.07E-03,3.37E-07,"		9.3519173338931028e-01"
3.00E-07,-2.07E-03,3.28E-07,"		9.3728192237838381e-01"
3.50E-07,-2.07E-03,3.25E-07,"		9.3790030125232515e-01"
3.50E-07,-2.07E-03,3.32E-07,"		9.3607887142373070e-01"
4.00E-07,-2.06E-03,3.22E-07,"		9.3854473503238789e-01"
4.00E-07,-2.07E-03,3.29E-07,"		9.3663516671568514e-01"
4.00E-07,-2.07E-03,3.37E-07,"		9.3494204966217032e-01"
4.00E-07,-2.07E-03,3.50E-07,"		9.3191062288114768e-01"
3.50E-07,-2.07E-03,3.43E-07,"		9.3355042766077034e-01"
4.00E-07,-2.07E-03,3.43E-07,"		9.3342293509766860e-01"
3.00E-07,-2.07E-03,3.37E-07,"		9.3519173338931028e-01"
3.50E-07,-2.07E-03,3.37E-07,"		9.3508217701892660e-01"
4.00E-07,-2.07E-03,3.37E-07,"		9.3494204966217032e-01"
3.00E-07,-2.07E-03,3.50E-07,"		9.3213879619560736e-01"
3.00E-07,-2.07E-03,3.43E-07,"		9.3365150526163765e-01"
3.50E-07,-2.07E-03,3.50E-07,"		9.3204249105040815e-01"
3.00E-07,-2.07E-03,3.37E-07,"		9.3519173338931028e-01"
3.50E-07,-2.07E-03,3.43E-07,"		9.3355042766077034e-01"
4.00E-07,-2.07E-03,3.50E-07,"		9.3191062288114768e-01"
3.00E-07,-2.07E-03,3.56E-07,"		9.3062132903105432e-01"
3.00E-07,-2.07E-03,3.53E-07,"		9.3146147279294822e-01"
3.50E-07,-2.07E-03,3.53E-07,"		9.3127866578867902e-01"
3.00E-07,-2.07E-03,3.50E-07,"		9.3213879619560736e-01"
3.50E-07,-2.07E-03,3.50E-07,"		9.3204249105040815e-01"
4.00E-07,-2.07E-03,3.50E-07,"		9.3191062288114768e-01"
3.00E-07,-2.07E-03,3.56E-07,"		9.3062132903105432e-01"
3.50E-07,-2.07E-03,3.59E-07,"		9.2964607665062760e-01"
3.00E-07,-2.07E-03,3.59E-07,"		9.2980213417485025e-01"
4.00E-07,-2.07E-03,3.63E-07,"		9.2869585843360125e-01"
3.50E-07,-2.07E-03,3.63E-07,"		9.2880885897460363e-01"
3.00E-07,-2.07E-03,3.63E-07,"		9.2889773255048214e-01"
3.00E-07,-2.07E-03,3.56E-07,"		9.3062132903105432e-01"
3.50E-07,-2.07E-03,3.53E-07,"		9.3127866578867902e-01"
3.50E-07,-2.07E-03,3.59E-07,"		9.2964607665062760e-01"
4.00E-07,-2.07E-03,3.50E-07,"		9.3191062288114768e-01"
4.00E-07,-2.07E-03,3.56E-07,"		9.3026520077439712e-01"
4.00E-07,-2.07E-03,3.63E-07,"		9.2869585843360125e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.2210002506180533e-01"
3.50E-07,-2.08E-03,3.87E-07,"		9.2237763162734687e-01"
3.50E-07,-2.07E-03,3.83E-07,"		9.2397882119856334e-01"
3.00E-07,-2.08E-03,3.87E-07,"		9.2261262162609414e-01"
3.00E-07,-2.07E-03,3.83E-07,"		9.2416708125450719e-01"
3.00E-07,-2.07E-03,3.79E-07,"		9.2519125366920307e-01"
4.00E-07,-2.07E-03,3.79E-07,"		9.2481685250895929e-01"
4.00E-07,-2.07E-03,3.83E-07,"		9.2373639971746624e-01"
3.50E-07,-2.07E-03,3.79E-07,"		9.2501784906898510e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.2210002506180533e-01"
3.50E-07,-2.07E-03,3.83E-07,"		9.2397882119856334e-01"
3.00E-07,-2.07E-03,3.79E-07,"		9.2519125366920307e-01"
4.00E-07,-2.07E-03,3.71E-07,"		9.2631032920671663e-01"
3.50E-07,-2.07E-03,3.67E-07,"		9.2748871239732478e-01"
4.00E-07,-2.07E-03,3.67E-07,"		9.2732432349774518e-01"
3.00E-07,-2.07E-03,3.63E-07,"		9.2889773255048214e-01"
3.50E-07,-2.07E-03,3.63E-07,"		9.2880885897460363e-01"
4.00E-07,-2.07E-03,3.63E-07,"		9.2869585843360125e-01"
4.00E-07,-2.07E-03,3.71E-07,"		9.2631032920671663e-01"
3.50E-07,-2.07E-03,3.75E-07,"		9.2564955663740245e-01"
3.50E-07,-2.07E-03,3.67E-07,"		9.2748871239732478e-01"
3.00E-07,-2.07E-03,3.79E-07,"		9.2519125366920307e-01"
3.00E-07,-2.07E-03,3.71E-07,"		9.2657629182131074e-01"
3.00E-07,-2.07E-03,3.63E-07,"		9.2889773255048214e-01"
4.00E-07,-2.07E-03,3.71E-07,"		9.2631032920671663e-01"
4.00E-07,-2.07E-03,3.75E-07,"		9.2552570268497480e-01"
3.50E-07,-2.07E-03,3.75E-07,"		9.2564955663740245e-01"
4.00E-07,-2.07E-03,3.79E-07,"		9.2481685250895929e-01"
3.50E-07,-2.07E-03,3.79E-07,"		9.2501784906898510e-01"
3.00E-07,-2.07E-03,3.79E-07,"		9.2519125366920307e-01"
3.00E-07,-2.08E-03,3.95E-07,"		9.2082615468009654e-01"
3.50E-07,-2.08E-03,3.91E-07,"		9.2141403636606778e-01"
3.50E-07,-2.08E-03,3.95E-07,"		9.2047255579029152e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.2210002506180533e-01"
4.00E-07,-2.08E-03,3.91E-07,"		9.2099234334670865e-01"
4.00E-07,-2.08E-03,3.96E-07,"		9.2008473069054320e-01"
4.00E-07,-2.08E-03,4.04E-07,"		9.1789395375526606e-01"
3.50E-07,-2.08E-03,4.09E-07,"		9.1677132355629076e-01"
3.50E-07,-2.08E-03,3.99E-07,"		9.1936048660579672e-01"
3.00E-07,-2.08E-03,4.14E-07,"		9.1569459025837696e-01"
3.00E-07,-2.08E-03,4.04E-07,"		9.1815324124855291e-01"
3.00E-07,-2.08E-03,3.95E-07,"		9.2082615468009654e-01"
4.00E-07,-2.08E-03,3.96E-07,"		9.2008473069054320e-01"
4.00E-07,-2.08E-03,4.00E-07,"		9.1902982002444722e-01"
3.50E-07,-2.08E-03,3.95E-07,"		9.2047255579029152e-01"
4.00E-07,-2.08E-03,4.04E-07,"		9.1789395375526606e-01"
3.50E-07,-2.08E-03,3.99E-07,"		9.1936048660579672e-01"
3.00E-07,-2.08E-03,3.95E-07,"		9.2082615468009654e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.2210002506180533e-01"
3.50E-07,-2.08E-03,3.91E-07,"		9.2141403636606778e-01"
3.50E-07,-2.08E-03,3.87E-07,"		9.2237763162734687e-01"
3.00E-07,-2.08E-03,3.95E-07,"		9.2082615468009654e-01"
3.00E-07,-2.08E-03,3.91E-07,"		9.2165252704379219e-01"
3.00E-07,-2.08E-03,3.87E-07,"		9.2261262162609414e-01"
4.00E-07,-2.08E-03,4.14E-07,"		9.1526936508436152e-01"
3.50E-07,-2.08E-03,4.14E-07,"		9.1550442643546825e-01"
4.00E-07,-2.08E-03,4.09E-07,"		9.1656206632592307e-01"
3.00E-07,-2.08E-03,4.14E-07,"		9.1569459025837696e-01"
3.50E-07,-2.08E-03,4.09E-07,"		9.1677132355629076e-01"
4.00E-07,-2.08E-03,4.04E-07,"		9.1789395375526606e-01"
3.00E-07,-2.08E-03,4.25E-07,"		9.1210270163970897e-01"
3.50E-07,-2.08E-03,4.31E-07,"		9.1073162585427714e-01"
3.00E-07,-2.08E-03,4.31E-07,"		9.1086316930112987e-01"
4.00E-07,-2.08E-03,4.36E-07,"		9.0884736968890700e-01"
3.50E-07,-2.08E-03,4.36E-07,"		9.0902697521487874e-01"
3.00E-07,-2.08E-03,4.36E-07,"		9.0917595673351881e-01"
3.00E-07,-2.08E-03,4.25E-07,"		9.1210270163970897e-01"
3.50E-07,-2.08E-03,4.25E-07,"		9.1202877607591692e-01"
3.50E-07,-2.08E-03,4.31E-07,"		9.1073162585427714e-01"
4.00E-07,-2.08E-03,4.25E-07,"		9.1190783797520536e-01"
4.00E-07,-2.08E-03,4.31E-07,"		9.1055613397251933e-01"
4.00E-07,-2.08E-03,4.36E-07,"		9.0884736968890700e-01"
4.00E-07,-2.08E-03,4.20E-07,"		9.1402113076028102e-01"
4.00E-07,-2.08E-03,4.22E-07,"		9.1298089485012723e-01"
3.50E-07,-2.08E-03,4.22E-07,"		9.1309544532736553e-01"
4.00E-07,-2.08E-03,4.25E-07,"		9.1190783797520536e-01"
3.50E-07,-2.08E-03,4.25E-07,"		9.1202877607591692e-01"
3.00E-07,-2.08E-03,4.25E-07,"		9.1210270163970897e-01"
3.00E-07,-2.08E-03,4.14E-07,"		9.1569459025837696e-01"
3.50E-07,-2.08E-03,4.17E-07,"		9.1486145388790863e-01"
3.00E-07,-2.08E-03,4.20E-07,"		9.1402879500714784e-01"
4.00E-07,-2.08E-03,4.20E-07,"		9.1402113076028102e-01"
3.50E-07,-2.08E-03,4.22E-07,"		9.1309544532736553e-01"
3.00E-07,-2.08E-03,4.25E-07,"		9.1210270163970897e-01"
3.00E-07,-2.08E-03,4.14E-07,"		9.1569459025837696e-01"
3.50E-07,-2.08E-03,4.14E-07,"		9.1550442643546825e-01"
3.50E-07,-2.08E-03,4.17E-07,"		9.1486145388790863e-01"
4.00E-07,-2.08E-03,4.14E-07,"		9.1526936508436152e-01"
4.00E-07,-2.08E-03,4.17E-07,"		9.1470281027516576e-01"
4.00E-07,-2.08E-03,4.20E-07,"		9.1402113076028102e-01"
3.00E-07,-2.09E-03,4.50E-07,"		9.0489613835117866e-01"
3.00E-07,-2.09E-03,4.47E-07,"		9.0598487609405864e-01"
3.50E-07,-2.09E-03,4.47E-07,"		9.0559829239234246e-01"
3.00E-07,-2.08E-03,4.43E-07,"		9.0704627263246118e-01"
3.50E-07,-2.08E-03,4.44E-07,"		9.0668232821928929e-01"
4.00E-07,-2.08E-03,4.45E-07,"		9.0627438225662638e-01"
3.00E-07,-2.09E-03,4.50E-07,"		9.0489613835117866e-01"
3.50E-07,-2.09E-03,4.54E-07,"		9.0345697847271189e-01"
3.00E-07,-2.09E-03,4.54E-07,"		9.0366563061108440e-01"
4.00E-07,-2.09E-03,4.57E-07,"		9.0191478691992810e-01"
3.50E-07,-2.09E-03,4.57E-07,"		9.0218693029687291e-01"
3.00E-07,-2.09E-03,4.57E-07,"		9.0242109402173210e-01"
3.00E-07,-2.08E-03,4.43E-07,"		9.0704627263246118e-01"
3.00E-07,-2.08E-03,4.40E-07,"		9.0816910456242694e-01"
3.50E-07,-2.08E-03,4.40E-07,"		9.0802129220056216e-01"
3.00E-07,-2.08E-03,4.36E-07,"		9.0917595673351881e-01"
3.50E-07,-2.08E-03,4.36E-07,"		9.0902697521487874e-01"
4.00E-07,-2.08E-03,4.36E-07,"		9.0884736968890700e-01"
3.00E-07,-2.08E-03,4.43E-07,"		9.0704627263246118e-01"
3.50E-07,-2.08E-03,4.40E-07,"		9.0802129220056216e-01"
3.50E-07,-2.08E-03,4.44E-07,"		9.0668232821928929e-01"
4.00E-07,-2.08E-03,4.36E-07,"		9.0884736968890700e-01"
4.00E-07,-2.08E-03,4.40E-07,"		9.0761487060628343e-01"
4.00E-07,-2.08E-03,4.45E-07,"		9.0627438225662638e-01"
4.00E-07,-2.09E-03,4.51E-07,"		9.0409394469928395e-01"
4.00E-07,-2.09E-03,4.54E-07,"		9.0303137489026253e-01"
3.50E-07,-2.09E-03,4.51E-07,"		9.0450930396885598e-01"
4.00E-07,-2.09E-03,4.57E-07,"		9.0191478691992810e-01"
3.50E-07,-2.09E-03,4.54E-07,"		9.0345697847271189e-01"
3.00E-07,-2.09E-03,4.50E-07,"		9.0489613835117866e-01"
4.00E-07,-2.08E-03,4.45E-07,"		9.0627438225662638e-01"
4.00E-07,-2.09E-03,4.48E-07,"		9.0518048315254895e-01"
3.50E-07,-2.09E-03,4.47E-07,"		9.0559829239234246e-01"
4.00E-07,-2.09E-03,4.51E-07,"		9.0409394469928395e-01"
3.50E-07,-2.09E-03,4.51E-07,"		9.0450930396885598e-01"
3.00E-07,-2.09E-03,4.50E-07,"		9.0489613835117866e-01"
3.00E-07,-2.09E-03,4.72E-07,"		8.9757626686344549e-01"
3.50E-07,-2.09E-03,4.76E-07,"		8.9598322665059005e-01"
3.00E-07,-2.09E-03,4.76E-07,"		8.9616640136460712e-01"
4.00E-07,-2.09E-03,4.80E-07,"		8.9424055367020616e-01"
3.50E-07,-2.09E-03,4.80E-07,"		8.9448905150938196e-01"
3.00E-07,-2.09E-03,4.80E-07,"		8.9469811487576856e-01"
4.00E-07,-2.09E-03,4.72E-07,"		8.9712290858421528e-01"
4.00E-07,-2.09E-03,4.76E-07,"		8.9577331940859328e-01"
3.50E-07,-2.09E-03,4.72E-07,"		8.9737066285179934e-01"
4.00E-07,-2.09E-03,4.80E-07,"		8.9424055367020616e-01"
3.50E-07,-2.09E-03,4.76E-07,"		8.9598322665059005e-01"
3.00E-07,-2.09E-03,4.72E-07,"		8.9757626686344549e-01"
3.00E-07,-2.09E-03,4.65E-07,"		8.9983083607077574e-01"
3.50E-07,-2.09E-03,4.61E-07,"		9.0091845438358220e-01"
3.50E-07,-2.09E-03,4.65E-07,"		8.9978075512937794e-01"
4.00E-07,-2.09E-03,4.57E-07,"		9.0191478691992810e-01"
4.00E-07,-2.09E-03,4.61E-07,"		9.0070908016270901e-01"
4.00E-07,-2.09E-03,4.65E-07,"		8.9969617490618758e-01"
3.00E-07,-2.09E-03,4.65E-07,"		8.9983083607077574e-01"
3.00E-07,-2.09E-03,4.61E-07,"		9.0115617188993047e-01"
3.50E-07,-2.09E-03,4.61E-07,"		9.0091845438358220e-01"
3.00E-07,-2.09E-03,4.57E-07,"		9.0242109402173210e-01"
3.50E-07,-2.09E-03,4.57E-07,"		9.0218693029687291e-01"
4.00E-07,-2.09E-03,4.57E-07,"		9.0191478691992810e-01"
3.00E-07,-2.09E-03,4.65E-07,"		8.9983083607077574e-01"
3.50E-07,-2.09E-03,4.68E-07,"		8.9866684878973302e-01"
3.00E-07,-2.09E-03,4.68E-07,"		8.9889258507185055e-01"
4.00E-07,-2.09E-03,4.72E-07,"		8.9712290858421528e-01"
3.50E-07,-2.09E-03,4.72E-07,"		8.9737066285179934e-01"
3.00E-07,-2.09E-03,4.72E-07,"		8.9757626686344549e-01"
3.00E-07,-2.09E-03,4.65E-07,"		8.9983083607077574e-01"
3.50E-07,-2.09E-03,4.65E-07,"		8.9978075512937794e-01"
3.50E-07,-2.09E-03,4.68E-07,"		8.9866684878973302e-01"
4.00E-07,-2.09E-03,4.65E-07,"		8.9969617490618758e-01"
4.00E-07,-2.09E-03,4.68E-07,"		8.9850415891647339e-01"
4.00E-07,-2.09E-03,4.72E-07,"		8.9712290858421528e-01"
4.00E-07,-2.09E-03,4.86E-07,"		8.9147879697134014e-01"
4.00E-07,-2.09E-03,4.90E-07,"		8.8992889887997662e-01"
3.50E-07,-2.09E-03,4.89E-07,"		8.9025739931906722e-01"
4.00E-07,-2.09E-03,4.93E-07,"		8.8837089385285817e-01"
3.50E-07,-2.09E-03,4.92E-07,"		8.8865110017371585e-01"
3.00E-07,-2.09E-03,4.92E-07,"		8.8886741957267290e-01"
3.00E-07,-2.10E-03,4.99E-07,"		8.8625011183997249e-01"
3.50E-07,-2.09E-03,4.96E-07,"		8.8752009332067860e-01"
3.50E-07,-2.10E-03,4.99E-07,"		8.8610125947335572e-01"
4.00E-07,-2.09E-03,4.93E-07,"		8.8837089385285817e-01"
4.00E-07,-2.09E-03,4.96E-07,"		8.8724702928297028e-01"
4.00E-07,-2.10E-03,4.99E-07,"		8.8590643080003828e-01"
3.00E-07,-2.09E-03,4.92E-07,"		8.8886741957267290e-01"
3.50E-07,-2.09E-03,4.92E-07,"		8.8865110017371585e-01"
3.00E-07,-2.09E-03,4.95E-07,"		8.8785921320888028e-01"
4.00E-07,-2.09E-03,4.93E-07,"		8.8837089385285817e-01"
3.50E-07,-2.09E-03,4.96E-07,"		8.8752009332067860e-01"
3.00E-07,-2.10E-03,4.99E-07,"		8.8625011183997249e-01"
4.00E-07,-2.09E-03,4.86E-07,"		8.9147879697134014e-01"
3.50E-07,-2.09E-03,4.89E-07,"		8.9025739931906722e-01"
3.50E-07,-2.09E-03,4.86E-07,"		8.9190346331971371e-01"
3.00E-07,-2.09E-03,4.92E-07,"		8.8886741957267290e-01"
3.00E-07,-2.09E-03,4.89E-07,"		8.9071387842188021e-01"
3.00E-07,-2.09E-03,4.86E-07,"		8.9227504295563098e-01"
3.00E-07,-2.09E-03,4.86E-07,"		8.9227504295563098e-01"
3.00E-07,-2.09E-03,4.83E-07,"		8.9344933855472231e-01"
3.50E-07,-2.09E-03,4.83E-07,"		8.9323929602990315e-01"
3.00E-07,-2.09E-03,4.80E-07,"		8.9469811487576856e-01"
3.50E-07,-2.09E-03,4.80E-07,"		8.9448905150938196e-01"
4.00E-07,-2.09E-03,4.80E-07,"		8.9424055367020616e-01"
3.00E-07,-2.09E-03,4.86E-07,"		8.9227504295563098e-01"
3.50E-07,-2.09E-03,4.83E-07,"		8.9323929602990315e-01"
3.50E-07,-2.09E-03,4.86E-07,"		8.9190346331971371e-01"
4.00E-07,-2.09E-03,4.80E-07,"		8.9424055367020616e-01"
4.00E-07,-2.09E-03,4.83E-07,"		8.9285639470538836e-01"
4.00E-07,-2.09E-03,4.86E-07,"		8.9147879697134014e-01"
4.00E-07,-2.10E-03,5.04E-07,"		8.8324818403273442e-01"
3.50E-07,-2.10E-03,5.01E-07,"		8.8453955003488571e-01"
4.00E-07,-2.10E-03,5.01E-07,"		8.8424998993739334e-01"
3.00E-07,-2.10E-03,4.99E-07,"		8.8625011183997249e-01"
3.50E-07,-2.10E-03,4.99E-07,"		8.8610125947335572e-01"
4.00E-07,-2.10E-03,4.99E-07,"		8.8590643080003828e-01"
3.00E-07,-2.10E-03,5.05E-07,"		8.8325830318163390e-01"
3.00E-07,-2.10E-03,5.02E-07,"		8.8451917280006698e-01"
3.50E-07,-2.10E-03,5.04E-07,"		8.8327091226773680e-01"
3.00E-07,-2.10E-03,4.99E-07,"		8.8625011183997249e-01"
3.50E-07,-2.10E-03,5.01E-07,"		8.8453955003488571e-01"
4.00E-07,-2.10E-03,5.04E-07,"		8.8324818403273442e-01"
4.00E-07,-2.10E-03,5.04E-07,"		8.8324818403273442e-01"
4.00E-07,-2.10E-03,5.07E-07,"		8.8199218648950284e-01"
3.50E-07,-2.10E-03,5.04E-07,"		8.8327091226773680e-01"
4.00E-07,-2.10E-03,5.10E-07,"		8.8061527546423712e-01"
3.50E-07,-2.10E-03,5.07E-07,"		8.8197325864898013e-01"
3.00E-07,-2.10E-03,5.05E-07,"		8.8325830318163390e-01"
4.00E-07,-2.10E-03,5.16E-07,"		8.7660271724428163e-01"
3.50E-07,-2.10E-03,5.16E-07,"		8.7684455185051402e-01"
3.50E-07,-2.10E-03,5.13E-07,"		8.7840752278671952e-01"
3.00E-07,-2.10E-03,5.16E-07,"		8.7705167730622269e-01"
3.00E-07,-2.10E-03,5.13E-07,"		8.7860659267211705e-01"
3.00E-07,-2.10E-03,5.11E-07,"		8.8025919027552557e-01"
4.00E-07,-2.10E-03,5.10E-07,"		8.8061527546423712e-01"
4.00E-07,-2.10E-03,5.13E-07,"		8.7850201249298665e-01"
3.50E-07,-2.10E-03,5.10E-07,"		8.8045225904588831e-01"
4.00E-07,-2.10E-03,5.16E-07,"		8.7660271724428163e-01"
3.50E-07,-2.10E-03,5.13E-07,"		8.7840752278671952e-01"
3.00E-07,-2.10E-03,5.11E-07,"		8.8025919027552557e-01"
4.00E-07,-2.10E-03,5.10E-07,"		8.8061527546423712e-01"
3.50E-07,-2.10E-03,5.10E-07,"		8.8045225904588831e-01"
3.50E-07,-2.10E-03,5.07E-07,"		8.8197325864898013e-01"
3.00E-07,-2.10E-03,5.11E-07,"		8.8025919027552557e-01"
3.00E-07,-2.10E-03,5.08E-07,"		8.8185857000171519e-01"
3.00E-07,-2.10E-03,5.05E-07,"		8.8325830318163390e-01"
3.00E-07,-2.10E-03,5.21E-07,"		8.7417500073561283e-01"
3.50E-07,-2.10E-03,5.23E-07,"		8.7224139080084340e-01"
3.00E-07,-2.10E-03,5.23E-07,"		8.7248190134214343e-01"
4.00E-07,-2.10E-03,5.25E-07,"		8.7017488030239210e-01"
3.50E-07,-2.10E-03,5.25E-07,"		8.7050448891795651e-01"
3.00E-07,-2.10E-03,5.25E-07,"		8.7080060865737929e-01"
3.00E-07,-2.10E-03,5.21E-07,"		8.7417500073561283e-01"
3.00E-07,-2.10E-03,5.18E-07,"		8.7564939750955850e-01"
3.50E-07,-2.10E-03,5.18E-07,"		8.7546227240089258e-01"
3.00E-07,-2.10E-03,5.16E-07,"		8.7705167730622269e-01"
3.50E-07,-2.10E-03,5.16E-07,"		8.7684455185051402e-01"
4.00E-07,-2.10E-03,5.16E-07,"		8.7660271724428163e-01"
4.00E-07,-2.10E-03,5.16E-07,"		8.7660271724428163e-01"
4.00E-07,-2.10E-03,5.21E-07,"		8.7362520043527203e-01"
3.50E-07,-2.10E-03,5.18E-07,"		8.7546227240089258e-01"
4.00E-07,-2.10E-03,5.25E-07,"		8.7017488030239210e-01"
3.50E-07,-2.10E-03,5.23E-07,"		8.7224139080084340e-01"
3.00E-07,-2.10E-03,5.21E-07,"		8.7417500073561283e-01"
3.00E-07,-2.10E-03,5.35E-07,"		8.6527787505260301e-01"
3.50E-07,-2.10E-03,5.32E-07,"		8.6639507800067062e-01"
3.50E-07,-2.10E-03,5.35E-07,"		8.6486799837676365e-01"
4.00E-07,-2.10E-03,5.30E-07,"		8.6750421123854848e-01"
4.00E-07,-2.10E-03,5.32E-07,"		8.6597685460385920e-01"
4.00E-07,-2.10E-03,5.35E-07,"		8.6439245313772473e-01"
4.00E-07,-2.10E-03,5.30E-07,"		8.6750421123854848e-01"
3.50E-07,-2.10E-03,5.32E-07,"		8.6639507800067062e-01"
3.50E-07,-2.10E-03,5.28E-07,"		8.6921047504819671e-01"
3.00E-07,-2.10E-03,5.35E-07,"		8.6527787505260301e-01"
3.00E-07,-2.10E-03,5.30E-07,"		8.6815861541572847e-01"
3.00E-07,-2.10E-03,5.25E-07,"		8.7080060865737929e-01"
4.00E-07,-2.10E-03,5.25E-07,"		8.7017488030239210e-01"
4.00E-07,-2.10E-03,5.28E-07,"		8.6886793099024084e-01"
3.50E-07,-2.10E-03,5.25E-07,"		8.7050448891795651e-01"
4.00E-07,-2.10E-03,5.30E-07,"		8.6750421123854848e-01"
3.50E-07,-2.10E-03,5.28E-07,"		8.6921047504819671e-01"
3.00E-07,-2.10E-03,5.25E-07,"		8.7080060865737929e-01"
3.00E-07,-2.10E-03,5.38E-07,"		8.6197449221088296e-01"
3.00E-07,-2.10E-03,5.37E-07,"		8.6360917148289318e-01"
3.50E-07,-2.10E-03,5.37E-07,"		8.6322868949357023e-01"
3.00E-07,-2.10E-03,5.35E-07,"		8.6527787505260301e-01"
3.50E-07,-2.10E-03,5.35E-07,"		8.6486799837676365e-01"
4.00E-07,-2.10E-03,5.35E-07,"		8.6439245313772473e-01"
4.00E-07,-2.11E-03,5.46E-07,"		8.5488368039317852e-01"
4.00E-07,-2.11E-03,5.48E-07,"		8.5301743026441612e-01"
3.50E-07,-2.11E-03,5.48E-07,"		8.5337876010897840e-01"
4.00E-07,-2.11E-03,5.50E-07,"		8.5081373383169523e-01"
3.50E-07,-2.11E-03,5.50E-07,"		8.5106606668515217e-01"
3.00E-07,-2.11E-03,5.50E-07,"		8.5123365613282331e-01"
3.00E-07,-2.11E-03,5.46E-07,"		8.5587219824483907e-01"
3.50E-07,-2.11E-03,5.46E-07,"		8.5540447590654867e-01"
3.00E-07,-2.11E-03,5.48E-07,"		8.5371184741525619e-01"
4.00E-07,-2.11E-03,5.46E-07,"		8.5488368039317852e-01"
3.50E-07,-2.11E-03,5.48E-07,"		8.5337876010897840e-01"
3.00E-07,-2.11E-03,5.50E-07,"		8.5123365613282331e-01"
3.00E-07,-2.11E-03,5.46E-07,"		8.5587219824483907e-01"
3.50E-07,-2.11E-03,5.44E-07,"		8.5695892494504022e-01"
3.50E-07,-2.11E-03,5.46E-07,"		8.5540447590654867e-01"
4.00E-07,-2.11E-03,5.42E-07,"		8.5809240861151270e-01"
4.00E-07,-2.11E-03,5.44E-07,"		8.5657594566464401e-01"
4.00E-07,-2.11E-03,5.46E-07,"		8.5488368039317852e-01"
3.00E-07,-2.11E-03,5.46E-07,"		8.5587219824483907e-01"
3.00E-07,-2.11E-03,5.44E-07,"		8.5726683228374689e-01"
3.50E-07,-2.11E-03,5.44E-07,"		8.5695892494504022e-01"
3.00E-07,-2.11E-03,5.42E-07,"		8.5868206062657948e-01"
3.50E-07,-2.11E-03,5.42E-07,"		8.5841986477681542e-01"
4.00E-07,-2.11E-03,5.42E-07,"		8.5809240861151270e-01"
4.00E-07,-2.10E-03,5.38E-07,"		8.6125818551954658e-01"
3.50E-07,-2.10E-03,5.38E-07,"		8.6164777305894114e-01"
4.00E-07,-2.10E-03,5.37E-07,"		8.6284869321213220e-01"
3.00E-07,-2.10E-03,5.38E-07,"		8.6197449221088296e-01"
3.50E-07,-2.10E-03,5.37E-07,"		8.6322868949357023e-01"
4.00E-07,-2.10E-03,5.35E-07,"		8.6439245313772473e-01"
4.00E-07,-2.10E-03,5.38E-07,"		8.6125818551954658e-01"
3.50E-07,-2.11E-03,5.40E-07,"		8.6000074295525109e-01"
3.50E-07,-2.10E-03,5.38E-07,"		8.6164777305894114e-01"
3.00E-07,-2.11E-03,5.42E-07,"		8.5868206062657948e-01"
3.00E-07,-2.11E-03,5.40E-07,"		8.6029961978916691e-01"
3.00E-07,-2.10E-03,5.38E-07,"		8.6197449221088296e-01"
4.00E-07,-2.11E-03,5.42E-07,"		8.5809240861151270e-01"
3.50E-07,-2.11E-03,5.42E-07,"		8.5841986477681542e-01"
4.00E-07,-2.11E-03,5.40E-07,"		8.5966221768330708e-01"
3.00E-07,-2.11E-03,5.42E-07,"		8.5868206062657948e-01"
3.50E-07,-2.11E-03,5.40E-07,"		8.6000074295525109e-01"
4.00E-07,-2.10E-03,5.38E-07,"		8.6125818551954658e-01"
3.00E-07,-2.11E-03,5.59E-07,"		8.4251399500777824e-01"
3.00E-07,-2.11E-03,5.57E-07,"		8.4510165506200641e-01"
3.50E-07,-2.11E-03,5.57E-07,"		8.4472920651359862e-01"
3.00E-07,-2.11E-03,5.54E-07,"		8.4774533711072653e-01"
3.50E-07,-2.11E-03,5.54E-07,"		8.4745977989476795e-01"
4.00E-07,-2.11E-03,5.54E-07,"		8.4710302897824408e-01"
3.00E-07,-2.11E-03,5.59E-07,"		8.4251399500777824e-01"
3.50E-07,-2.11E-03,5.57E-07,"		8.4472920651359862e-01"
3.50E-07,-2.11E-03,5.59E-07,"		8.4210894198803998e-01"
4.00E-07,-2.11E-03,5.54E-07,"		8.4710302897824408e-01"
4.00E-07,-2.11E-03,5.57E-07,"		8.4430424346023913e-01"
4.00E-07,-2.11E-03,5.59E-07,"		8.4162755848561011e-01"
4.00E-07,-2.11E-03,5.50E-07,"		8.5081373383169523e-01"
4.00E-07,-2.11E-03,5.52E-07,"		8.4892972779990961e-01"
3.50E-07,-2.11E-03,5.50E-07,"		8.5106606668515217e-01"
4.00E-07,-2.11E-03,5.54E-07,"		8.4710302897824408e-01"
3.50E-07,-2.11E-03,5.52E-07,"		8.4936502337452935e-01"
3.00E-07,-2.11E-03,5.50E-07,"		8.5123365613282331e-01"
3.00E-07,-2.11E-03,5.54E-07,"		8.4774533711072653e-01"
3.00E-07,-2.11E-03,5.52E-07,"		8.4973131812175506e-01"
